gene,species,timepoint,expression
gene_6901,species_1,t3,1.0265673016242733
gene_6901,species_2,t0,0.0
gene_6901,species_2,t1,4.231125901049376
gene_6901,species_2,t2,0.868300447060186
gene_6901,species_2,t3,0.43254253065452153
gene_6901,species_3,t0,0.48849830211989076
gene_6901,species_3,t1,0.0
gene_6901,species_3,t2,1.8658460852472811
gene_6901,species_3,t3,0.0
gene_6902,species_1,t0,0.0
gene_6902,species_1,t1,2.142969231063899
gene_6902,species_1,t2,0.0
gene_6902,species_1,t3,0.6654293885841938
gene_6902,species_2,t0,2.0055254015952837
gene_6902,species_2,t1,0.0
gene_6902,species_2,t2,1.1657582016770975
gene_6902,species_2,t3,1.2315831647203834
gene_6902,species_3,t0,0.3120603891295216
gene_6902,species_3,t1,1.024869521356118
gene_6902,species_3,t2,0.17698982712300732
gene_6902,species_3,t3,0.0
gene_6903,species_1,t0,0.0
gene_6903,species_1,t1,0.0
gene_6903,species_1,t2,0.0
gene_6903,species_1,t3,0.2807330439621698
gene_6903,species_2,t0,0.0
gene_6903,species_2,t1,0.0
gene_6903,species_2,t2,0.0
gene_6903,species_2,t3,0.17610342802700876
gene_6903,species_3,t0,0.15898879351114337
gene_6903,species_3,t1,0.0
gene_6903,species_3,t2,0.6162152752419578
gene_6903,species_3,t3,0.0
gene_6904,species_1,t0,1.5341057719815097
gene_6904,species_1,t1,2.876379868467899
gene_6904,species_1,t2,0.0
gene_6904,species_1,t3,0.0
gene_6904,species_2,t0,0.0
gene_6904,species_2,t1,2.2675262830760348
gene_6904,species_2,t2,3.0836747129024493
gene_6904,species_2,t3,1.1006452582071486
gene_6904,species_3,t0,0.0
gene_6904,species_3,t1,0.8214037729636127
gene_6904,species_3,t2,0.9710439236532037
gene_6904,species_3,t3,0.3342481970894051
gene_6905,species_1,t0,0.46869922871463765
gene_6905,species_1,t1,1.8453968420129907
gene_6905,species_1,t2,0.0
gene_6905,species_1,t3,1.4387479853363248
gene_6905,species_2,t0,0.0
gene_6905,species_2,t1,0.09908690697218675
gene_6905,species_2,t2,0.0
gene_6905,species_2,t3,0.3350331382899092
gene_6905,species_3,t0,0.07775433851289408
gene_6905,species_3,t1,0.7738290097085818
gene_6905,species_3,t2,0.8586412567239569
gene_6905,species_3,t3,0.6156841425779102
gene_6906,species_1,t0,1.2186790165900718
gene_6906,species_1,t1,1.2178976937252874
gene_6906,species_1,t2,4.140795919728149
gene_6906,species_1,t3,1.901962615093466
gene_6906,species_2,t0,1.687901797665641
gene_6906,species_2,t1,0.0
gene_6906,species_2,t2,3.272420176712791
gene_6906,species_2,t3,0.9479058192431717
gene_6906,species_3,t0,0.0
gene_6906,species_3,t1,0.6287681607532418
gene_6906,species_3,t2,1.8493074957905316
gene_6906,species_3,t3,0.0
gene_6907,species_1,t0,0.0
gene_6907,species_1,t1,2.5109728810913023
gene_6907,species_1,t2,1.4287871678449242
gene_6907,species_1,t3,1.1863446400320732
gene_6907,species_2,t0,0.943917132412843
gene_6907,species_2,t1,1.8632500878280396
gene_6907,species_2,t2,1.0411545352790055
gene_6907,species_2,t3,0.0
gene_6907,species_3,t0,0.11357967024397972
gene_6907,species_3,t1,0.5424270850555377
gene_6907,species_3,t2,0.3922778816635091
gene_6907,species_3,t3,0.5868124635028379
gene_6908,species_1,t0,0.0
gene_6908,species_1,t1,4.994436745246973
gene_6908,species_1,t2,0.0
gene_6908,species_1,t3,0.0
gene_6908,species_2,t0,0.513041195662624
gene_6908,species_2,t1,1.341677086212352
gene_6908,species_2,t2,1.2813564377608786
gene_6908,species_2,t3,0.8931424063103077
gene_6908,species_3,t0,0.0
gene_6908,species_3,t1,2.2085933367981356
gene_6908,species_3,t2,1.6190395896712153
gene_6908,species_3,t3,0.0
gene_6909,species_1,t0,1.1761803826413892
gene_6909,species_1,t1,0.8667175272640174
gene_6909,species_1,t2,1.985057810072391
gene_6909,species_1,t3,0.6377777960321271
gene_6909,species_2,t0,0.0
gene_6909,species_2,t1,0.0
gene_6909,species_2,t2,0.0
gene_6909,species_2,t3,0.2552714330996789
gene_6909,species_3,t0,0.37090252445043226
gene_6909,species_3,t1,1.168529674839399
gene_6909,species_3,t2,1.137233113457378
gene_6909,species_3,t3,0.0
gene_6910,species_1,t0,2.369072278923202
gene_6910,species_1,t1,0.0
gene_6910,species_1,t2,1.3812379543978353
gene_6910,species_1,t3,0.0
gene_6910,species_2,t0,2.2391386314955803
gene_6910,species_2,t1,3.796783045260775
gene_6910,species_2,t2,1.9781818568463665
gene_6910,species_2,t3,0.23548617609217704
gene_6910,species_3,t0,0.0
gene_6910,species_3,t1,0.0
gene_6910,species_3,t2,0.3184279354397711
gene_6910,species_3,t3,0.32502662435462976
gene_6911,species_1,t0,0.6329537965241818
gene_6911,species_1,t1,0.0
gene_6911,species_1,t2,1.3891239775056068
gene_6911,species_1,t3,1.1706428724215663
gene_6911,species_2,t0,0.3999149107260218
gene_6911,species_2,t1,0.0
gene_6911,species_2,t2,0.548848856085036
gene_6911,species_2,t3,0.0
gene_6911,species_3,t0,0.18850098798972367
gene_6911,species_3,t1,0.0
gene_6911,species_3,t2,0.7076602845901627
gene_6911,species_3,t3,0.5800055745527305
gene_6912,species_1,t0,0.0
gene_6912,species_1,t1,4.75413881623615
gene_6912,species_1,t2,0.0
gene_6912,species_1,t3,0.0
gene_6912,species_2,t0,0.0
gene_6912,species_2,t1,0.36157180273380024
gene_6912,species_2,t2,1.3941058214042623
gene_6912,species_2,t3,0.48742086565472376
gene_6912,species_3,t0,0.5907438304004234
gene_6912,species_3,t1,3.060624930140991
gene_6912,species_3,t2,0.0
gene_6912,species_3,t3,1.287968536963141
gene_6913,species_1,t0,0.0
gene_6913,species_1,t1,0.0
gene_6913,species_1,t2,2.902794857825389
gene_6913,species_1,t3,0.0
gene_6913,species_2,t0,0.0
gene_6913,species_2,t1,0.24886638612853948
gene_6913,species_2,t2,1.8291180745769813
gene_6913,species_2,t3,1.0920717896518466
gene_6913,species_3,t0,0.0
gene_6913,species_3,t1,0.9061330603497716
gene_6913,species_3,t2,0.0
gene_6913,species_3,t3,0.969696148573043
gene_6914,species_1,t0,0.21487106822597102
gene_6914,species_1,t1,1.6390030608860848
gene_6914,species_1,t2,1.6803900580993023
gene_6914,species_1,t3,0.23111963849904765
gene_6914,species_2,t0,0.4271183983108704
gene_6914,species_2,t1,0.8416094653267747
gene_6914,species_2,t2,2.6774489577488296
gene_6914,species_2,t3,1.5355002368963508
gene_6914,species_3,t0,0.5298384541382446
gene_6914,species_3,t1,1.6285779806622003
gene_6914,species_3,t2,0.17598516310354723
gene_6914,species_3,t3,0.0
gene_6915,species_1,t0,0.3578504163559915
gene_6915,species_1,t1,1.7563832206704955
gene_6915,species_1,t2,0.6180120750500977
gene_6915,species_1,t3,0.8493474308447407
gene_6915,species_2,t0,0.0
gene_6915,species_2,t1,0.0
gene_6915,species_2,t2,0.6400900563830116
gene_6915,species_2,t3,0.36125820489637744
gene_6915,species_3,t0,0.0
gene_6915,species_3,t1,0.0
gene_6915,species_3,t2,0.4510535966654025
gene_6915,species_3,t3,0.4704320964251756
gene_6916,species_1,t0,2.063046838322787
gene_6916,species_1,t1,0.0
gene_6916,species_1,t2,0.2169667054630257
gene_6916,species_1,t3,1.4390972175867247
gene_6916,species_2,t0,1.4651247956351197
gene_6916,species_2,t1,2.7928087169439393
gene_6916,species_2,t2,0.8493242550850473
gene_6916,species_2,t3,0.11610965296678125
gene_6916,species_3,t0,0.5109968146414244
gene_6916,species_3,t1,1.5598882465942268
gene_6916,species_3,t2,0.27776660661325575
gene_6916,species_3,t3,0.7115068617617798
gene_6917,species_1,t0,0.0
gene_6917,species_1,t1,1.9260859574673155
gene_6917,species_1,t2,1.5829852809736547
gene_6917,species_1,t3,0.0
gene_6917,species_2,t0,1.3848423777950964
gene_6917,species_2,t1,2.736865724840249
gene_6917,species_2,t2,0.0
gene_6917,species_2,t3,0.0
gene_6917,species_3,t0,0.0
gene_6917,species_3,t1,0.48976062919494856
gene_6917,species_3,t2,0.7695687789979055
gene_6917,species_3,t3,0.47713123685158265
gene_6918,species_1,t0,1.8441159337272057
gene_6918,species_1,t1,0.0
gene_6918,species_1,t2,1.314181474164944
gene_6918,species_1,t3,1.9452970394062967
gene_6918,species_2,t0,1.0850939257053835
gene_6918,species_2,t1,2.0506245179912352
gene_6918,species_2,t2,0.6584947022967611
gene_6918,species_2,t3,0.0
gene_6918,species_3,t0,0.0
gene_6918,species_3,t1,0.0
gene_6918,species_3,t2,0.8437019020060933
gene_6918,species_3,t3,0.7386656755440896
gene_6919,species_1,t0,1.6184315472352446
gene_6919,species_1,t1,5.956503876393738
gene_6919,species_1,t2,4.217907054664132
gene_6919,species_1,t3,3.575192763574147
gene_6919,species_2,t0,0.0
gene_6919,species_2,t1,0.0
gene_6919,species_2,t2,1.2681359257962126
gene_6919,species_2,t3,0.6448476014298867
gene_6919,species_3,t0,0.7874108004569575
gene_6919,species_3,t1,3.4195107998903946
gene_6919,species_3,t2,0.0
gene_6919,species_3,t3,0.0
gene_6920,species_1,t0,0.39787411148247365
gene_6920,species_1,t1,0.0
gene_6920,species_1,t2,2.074204517261779
gene_6920,species_1,t3,0.8718304048695427
gene_6920,species_2,t0,0.0
gene_6920,species_2,t1,0.0
gene_6920,species_2,t2,2.0206601782551177
gene_6920,species_2,t3,0.8310385569977512
gene_6920,species_3,t0,0.0
gene_6920,species_3,t1,0.0
gene_6920,species_3,t2,0.6811133543852314
gene_6920,species_3,t3,0.0
gene_6921,species_1,t0,0.9099860732208107
gene_6921,species_1,t1,0.0
gene_6921,species_1,t2,0.9892819558992852
gene_6921,species_1,t3,0.12453015935275326
gene_6921,species_2,t0,0.0
gene_6921,species_2,t1,2.4657953490077804
gene_6921,species_2,t2,0.27924239591715944
gene_6921,species_2,t3,0.43040653799341155
gene_6921,species_3,t0,0.12229114836369012
gene_6921,species_3,t1,0.9552017864360649
gene_6921,species_3,t2,0.6140435596424328
gene_6921,species_3,t3,0.4707397120146229
gene_6922,species_1,t0,0.09801620832777239
gene_6922,species_1,t1,0.0
gene_6922,species_1,t2,0.721796262264172
gene_6922,species_1,t3,0.007580932373225532
gene_6922,species_2,t0,0.0512381901089818
gene_6922,species_2,t1,0.0
gene_6922,species_2,t2,0.0
gene_6922,species_2,t3,0.4553988654268994
gene_6922,species_3,t0,0.026574819721816856
gene_6922,species_3,t1,0.5541784970190572
gene_6922,species_3,t2,0.370896533066088
gene_6922,species_3,t3,0.0
gene_6923,species_1,t0,0.7221389252302844
gene_6923,species_1,t1,1.5688832100669705
gene_6923,species_1,t2,0.5112103364898197
gene_6923,species_1,t3,0.0
gene_6923,species_2,t0,0.8922404185782594
gene_6923,species_2,t1,1.4838620805220843
gene_6923,species_2,t2,0.0
gene_6923,species_2,t3,0.70504242804818
gene_6923,species_3,t0,0.008686394620509769
gene_6923,species_3,t1,0.159485982816928
gene_6923,species_3,t2,0.0
gene_6923,species_3,t3,0.022051137255747033
gene_6924,species_1,t0,2.2768645520071624
gene_6924,species_1,t1,3.099172927517999
gene_6924,species_1,t2,1.8500467462243613
gene_6924,species_1,t3,0.0
gene_6924,species_2,t0,2.8120413956061103
gene_6924,species_2,t1,4.871630450619059
gene_6924,species_2,t2,1.0880900887038998
gene_6924,species_2,t3,0.6716978776566067
gene_6924,species_3,t0,0.3363121765269983
gene_6924,species_3,t1,1.277525833542023
gene_6924,species_3,t2,1.2415461021877858
gene_6924,species_3,t3,0.7435605840021663
gene_6925,species_1,t0,1.0735747117242318
gene_6925,species_1,t1,0.46855243389789314
gene_6925,species_1,t2,3.31613765665396
gene_6925,species_1,t3,1.8141598456703183
gene_6925,species_2,t0,2.0422700756605296
gene_6925,species_2,t1,3.2578997429065097
gene_6925,species_2,t2,0.0
gene_6925,species_2,t3,0.06215005034316037
gene_6925,species_3,t0,0.6301598734672833
gene_6925,species_3,t1,2.3085458939968575
gene_6925,species_3,t2,1.9949221699725916
gene_6925,species_3,t3,1.3879905164792066
gene_6926,species_1,t0,0.0
gene_6926,species_1,t1,7.8145663883872185
gene_6926,species_1,t2,0.0
gene_6926,species_1,t3,3.0699449483902588
gene_6926,species_2,t0,0.0
gene_6926,species_2,t1,0.0
gene_6926,species_2,t2,0.0
gene_6926,species_2,t3,2.103817380351673
gene_6926,species_3,t0,0.06522388598331669
gene_6926,species_3,t1,0.0
gene_6926,species_3,t2,0.0
gene_6926,species_3,t3,0.6555226360407113
gene_6927,species_1,t0,1.1303393944765685
gene_6927,species_1,t1,0.9404688507947148
gene_6927,species_1,t2,2.3276538056409493
gene_6927,species_1,t3,0.9644766636293015
gene_6927,species_2,t0,0.0
gene_6927,species_2,t1,0.0
gene_6927,species_2,t2,0.0
gene_6927,species_2,t3,0.0
gene_6927,species_3,t0,0.06135466279983279
gene_6927,species_3,t1,0.0
gene_6927,species_3,t2,0.0
gene_6927,species_3,t3,0.0
gene_6928,species_1,t0,0.23260103234989116
gene_6928,species_1,t1,0.22866161288125425
gene_6928,species_1,t2,0.0
gene_6928,species_1,t3,0.0295946636620916
gene_6928,species_2,t0,0.0
gene_6928,species_2,t1,0.9636228523231146
gene_6928,species_2,t2,0.9414684620552938
gene_6928,species_2,t3,0.6719781349019132
gene_6928,species_3,t0,0.15067628112115744
gene_6928,species_3,t1,0.9779535287237109
gene_6928,species_3,t2,0.2074138909916975
gene_6928,species_3,t3,0.3061288804720732
gene_6929,species_1,t0,0.16428381957035776
gene_6929,species_1,t1,1.5324738936701614
gene_6929,species_1,t2,1.8079699671620093
gene_6929,species_1,t3,1.3230056253594917
gene_6929,species_2,t0,0.2450074666510794
gene_6929,species_2,t1,0.6527245861044912
gene_6929,species_2,t2,0.7713352966242626
gene_6929,species_2,t3,0.2694134981391879
gene_6929,species_3,t0,0.22171222337872937
gene_6929,species_3,t1,0.0
gene_6929,species_3,t2,0.0
gene_6929,species_3,t3,0.7695060885057516
gene_6930,species_1,t0,0.9557444668661746
gene_6930,species_1,t1,2.3140473751985216
gene_6930,species_1,t2,1.164548348883805
gene_6930,species_1,t3,0.0
gene_6930,species_2,t0,0.6835983242786406
gene_6930,species_2,t1,0.0
gene_6930,species_2,t2,1.6660228616638177
gene_6930,species_2,t3,0.38739630345396325
gene_6930,species_3,t0,0.2290549185767797
gene_6930,species_3,t1,0.0
gene_6930,species_3,t2,0.4413590222421131
gene_6930,species_3,t3,0.13713666489586762
gene_6931,species_1,t0,0.0
gene_6931,species_1,t1,0.1475710967130528
gene_6931,species_1,t2,0.0
gene_6931,species_1,t3,0.6172179672765756
gene_6931,species_2,t0,0.33884811110352636
gene_6931,species_2,t1,0.8811369656457343
gene_6931,species_2,t2,1.9708044388386399
gene_6931,species_2,t3,1.2261324340130142
gene_6931,species_3,t0,0.0
gene_6931,species_3,t1,0.8867294961996728
gene_6931,species_3,t2,0.33930451452521904
gene_6931,species_3,t3,0.0
gene_6932,species_1,t0,0.0
gene_6932,species_1,t1,0.0
gene_6932,species_1,t2,0.0
gene_6932,species_1,t3,0.31592977678867407
gene_6932,species_2,t0,0.0
gene_6932,species_2,t1,0.0
gene_6932,species_2,t2,1.248703506160896
gene_6932,species_2,t3,1.0070713617202387
gene_6932,species_3,t0,0.0
gene_6932,species_3,t1,0.9091343642145912
gene_6932,species_3,t2,0.03675937881913286
gene_6932,species_3,t3,0.17493320563016962
gene_6933,species_1,t0,1.5656464735877642
gene_6933,species_1,t1,5.645612612330688
gene_6933,species_1,t2,0.0
gene_6933,species_1,t3,0.0
gene_6933,species_2,t0,0.7585208344948742
gene_6933,species_2,t1,1.6216764789653173
gene_6933,species_2,t2,1.129450991444819
gene_6933,species_2,t3,0.8865159148242038
gene_6933,species_3,t0,0.0
gene_6933,species_3,t1,0.0
gene_6933,species_3,t2,1.7370539284364703
gene_6933,species_3,t3,1.4695465170470663
gene_6934,species_1,t0,0.9412723980905293
gene_6934,species_1,t1,0.0
gene_6934,species_1,t2,0.5677403592687105
gene_6934,species_1,t3,0.563431826321997
gene_6934,species_2,t0,0.0
gene_6934,species_2,t1,0.0
gene_6934,species_2,t2,1.405047733111186
gene_6934,species_2,t3,0.42105385431213865
gene_6934,species_3,t0,0.42445540289300165
gene_6934,species_3,t1,1.2414070118822
gene_6934,species_3,t2,0.053180066690717086
gene_6934,species_3,t3,0.4409592966887838
gene_6935,species_1,t0,0.0
gene_6935,species_1,t1,1.6312732618504446
gene_6935,species_1,t2,2.233223092600129
gene_6935,species_1,t3,1.28468496928201
gene_6935,species_2,t0,1.3109332016025275
gene_6935,species_2,t1,2.3773560352845284
gene_6935,species_2,t2,0.0
gene_6935,species_2,t3,0.0
gene_6935,species_3,t0,0.7294083155972655
gene_6935,species_3,t1,0.0
gene_6935,species_3,t2,1.4717766272883448
gene_6935,species_3,t3,1.3525363754850854
gene_6936,species_1,t0,1.7166818066183878
gene_6936,species_1,t1,2.3384323093064214
gene_6936,species_1,t2,0.23513985937933235
gene_6936,species_1,t3,0.0
gene_6936,species_2,t0,2.330570211986744
gene_6936,species_2,t1,0.0
gene_6936,species_2,t2,1.1763811224718304
gene_6936,species_2,t3,0.0
gene_6936,species_3,t0,0.0
gene_6936,species_3,t1,0.0
gene_6936,species_3,t2,0.4969456271959286
gene_6936,species_3,t3,0.4652158458982608
gene_6937,species_1,t0,1.6048101411102633
gene_6937,species_1,t1,0.0
gene_6937,species_1,t2,3.3392782609092624
gene_6937,species_1,t3,0.0
gene_6937,species_2,t0,2.466833078120299
gene_6937,species_2,t1,4.66432958245089
gene_6937,species_2,t2,4.140904951316518
gene_6937,species_2,t3,2.8584402064687957
gene_6937,species_3,t0,0.8028019860440619
gene_6937,species_3,t1,1.835838524454105
gene_6937,species_3,t2,0.43877564073729536
gene_6937,species_3,t3,0.0
gene_6938,species_1,t0,0.0
gene_6938,species_1,t1,0.0
gene_6938,species_1,t2,2.3042009663569436
gene_6938,species_1,t3,0.0
gene_6938,species_2,t0,0.0
gene_6938,species_2,t1,1.5351024577503949
gene_6938,species_2,t2,3.7770228101253682
gene_6938,species_2,t3,1.2702215040736131
gene_6938,species_3,t0,0.597380148783728
gene_6938,species_3,t1,2.0369931867972486
gene_6938,species_3,t2,0.0
gene_6938,species_3,t3,0.3914322850727832
gene_6939,species_1,t0,1.8426743775835226
gene_6939,species_1,t1,4.865161673895923
gene_6939,species_1,t2,1.6060317795202514
gene_6939,species_1,t3,2.0000293311914334
gene_6939,species_2,t0,1.8319858152189459
gene_6939,species_2,t1,0.0
gene_6939,species_2,t2,0.6629461641364842
gene_6939,species_2,t3,0.7747898122869725
gene_6939,species_3,t0,0.08363928222873657
gene_6939,species_3,t1,1.1228700801665352
gene_6939,species_3,t2,0.8019366775852854
gene_6939,species_3,t3,0.0
gene_6940,species_1,t0,2.146427660002682
gene_6940,species_1,t1,4.735739471962833
gene_6940,species_1,t2,0.0
gene_6940,species_1,t3,0.8418508579548424
gene_6940,species_2,t0,0.0
gene_6940,species_2,t1,3.3166421229221377
gene_6940,species_2,t2,0.0
gene_6940,species_2,t3,0.09431853924360312
gene_6940,species_3,t0,0.3163628766868009
gene_6940,species_3,t1,0.0
gene_6940,species_3,t2,0.18126685473408957
gene_6940,species_3,t3,0.03472362367130369
gene_6941,species_1,t0,0.0
gene_6941,species_1,t1,0.0
gene_6941,species_1,t2,0.936118959940328
gene_6941,species_1,t3,1.0671866542503465
gene_6941,species_2,t0,1.0384213045753472
gene_6941,species_2,t1,1.9216841043619057
gene_6941,species_2,t2,0.48803225163198505
gene_6941,species_2,t3,0.844576009592416
gene_6941,species_3,t0,0.07400239390383888
gene_6941,species_3,t1,0.3367710735036008
gene_6941,species_3,t2,0.0
gene_6941,species_3,t3,0.16965148288250687
gene_6942,species_1,t0,0.23883183790531054
gene_6942,species_1,t1,0.6735871060706635
gene_6942,species_1,t2,0.4544803112181119
gene_6942,species_1,t3,0.3888278254348816
gene_6942,species_2,t0,0.37018723413539106
gene_6942,species_2,t1,0.23544533179822805
gene_6942,species_2,t2,0.19605853210276952
gene_6942,species_2,t3,0.0
gene_6942,species_3,t0,0.0
gene_6942,species_3,t1,0.3341939007621372
gene_6942,species_3,t2,0.1724300601565121
gene_6942,species_3,t3,0.23504220693247269
gene_6943,species_1,t0,0.32164740712313483
gene_6943,species_1,t1,0.0
gene_6943,species_1,t2,1.6382909995228272
gene_6943,species_1,t3,1.3645490069270365
gene_6943,species_2,t0,1.1218932800868497
gene_6943,species_2,t1,0.0
gene_6943,species_2,t2,0.2344447136743198
gene_6943,species_2,t3,0.28362279735425844
gene_6943,species_3,t0,0.6701981420197308
gene_6943,species_3,t1,0.0
gene_6943,species_3,t2,1.3517199744795272
gene_6943,species_3,t3,1.1783829186288806
gene_6944,species_1,t0,1.763513400130313
gene_6944,species_1,t1,0.0
gene_6944,species_1,t2,0.0
gene_6944,species_1,t3,2.3286719086932894
gene_6944,species_2,t0,1.3766297001413665
gene_6944,species_2,t1,2.764002400512294
gene_6944,species_2,t2,1.6488591648349815
gene_6944,species_2,t3,1.3903023866392241
gene_6944,species_3,t0,0.0
gene_6944,species_3,t1,0.7341047719736583
gene_6944,species_3,t2,0.906776728118755
gene_6944,species_3,t3,0.6021468629148692
gene_6945,species_1,t0,0.0
gene_6945,species_1,t1,0.40273884433194235
gene_6945,species_1,t2,2.1479106421363747
gene_6945,species_1,t3,1.0055554671646756
gene_6945,species_2,t0,0.0
gene_6945,species_2,t1,1.1492108839478388
gene_6945,species_2,t2,1.7156359002735675
gene_6945,species_2,t3,0.0
gene_6945,species_3,t0,0.11586444628428741
gene_6945,species_3,t1,0.030064363835175772
gene_6945,species_3,t2,0.7968823441564781
gene_6945,species_3,t3,0.0
gene_6946,species_1,t0,0.0
gene_6946,species_1,t1,0.0
gene_6946,species_1,t2,0.42752241568022814
gene_6946,species_1,t3,0.7376395225154818
gene_6946,species_2,t0,1.206209061753807
gene_6946,species_2,t1,2.174174736527071
gene_6946,species_2,t2,0.2898797006785908
gene_6946,species_2,t3,0.8289926769580465
gene_6946,species_3,t0,0.14888536869142246
gene_6946,species_3,t1,0.09011829597553983
gene_6946,species_3,t2,0.24439786985701178
gene_6946,species_3,t3,0.0917581512776092
gene_6947,species_1,t0,0.15348622619545654
gene_6947,species_1,t1,1.738507157637356
gene_6947,species_1,t2,0.6796751697647546
gene_6947,species_1,t3,0.7098396285562991
gene_6947,species_2,t0,0.23269449279658
gene_6947,species_2,t1,0.39727135540471886
gene_6947,species_2,t2,0.0
gene_6947,species_2,t3,0.0
gene_6947,species_3,t0,0.29572578550726536
gene_6947,species_3,t1,1.2202676159355812
gene_6947,species_3,t2,0.45241111112691085
gene_6947,species_3,t3,0.0
gene_6948,species_1,t0,1.6873763606104304
gene_6948,species_1,t1,4.558350912276468
gene_6948,species_1,t2,1.6497260559834415
gene_6948,species_1,t3,1.8817353066133824
gene_6948,species_2,t0,1.7083681870851133
gene_6948,species_2,t1,3.09746191732415
gene_6948,species_2,t2,0.5345436109654926
gene_6948,species_2,t3,0.6635578339137989
gene_6948,species_3,t0,0.12915127366627405
gene_6948,species_3,t1,0.7963022544633725
gene_6948,species_3,t2,0.47595008988695037
gene_6948,species_3,t3,0.5828259360069453
gene_6949,species_1,t0,2.3416654456265995
gene_6949,species_1,t1,6.282810993293459
gene_6949,species_1,t2,1.3176551730864228
gene_6949,species_1,t3,0.0
gene_6949,species_2,t0,0.0
gene_6949,species_2,t1,3.244403115747353
gene_6949,species_2,t2,0.38063896639062417
gene_6949,species_2,t3,0.0
gene_6949,species_3,t0,0.0
gene_6949,species_3,t1,2.048551031314268
gene_6949,species_3,t2,0.8078726185910688
gene_6949,species_3,t3,0.9028329381254605
gene_6950,species_1,t0,0.34103979413339336
gene_6950,species_1,t1,2.0137219484555473
gene_6950,species_1,t2,0.7541136474720499
gene_6950,species_1,t3,0.16706168802080068
gene_6950,species_2,t0,0.4570022227241035
gene_6950,species_2,t1,0.5531549387851235
gene_6950,species_2,t2,0.0
gene_6950,species_2,t3,0.0
gene_6950,species_3,t0,0.419844828062664
gene_6950,species_3,t1,0.0
gene_6950,species_3,t2,0.1470649840965103
gene_6950,species_3,t3,0.5896063629746587
gene_6951,species_1,t0,0.0
gene_6951,species_1,t1,1.8227723333998858
gene_6951,species_1,t2,0.0
gene_6951,species_1,t3,0.0
gene_6951,species_2,t0,0.0
gene_6951,species_2,t1,1.2640502389046222
gene_6951,species_2,t2,0.5929294139855502
gene_6951,species_2,t3,0.5125978195705887
gene_6951,species_3,t0,0.0
gene_6951,species_3,t1,2.0283275643792034
gene_6951,species_3,t2,0.0
gene_6951,species_3,t3,0.7561686877195426
gene_6952,species_1,t0,0.0
gene_6952,species_1,t1,0.0
gene_6952,species_1,t2,1.8871351493051831
gene_6952,species_1,t3,1.4992170754441985
gene_6952,species_2,t0,0.827312135903802
gene_6952,species_2,t1,1.1599854892253139
gene_6952,species_2,t2,0.27734800085625
gene_6952,species_2,t3,0.0
gene_6952,species_3,t0,0.5729078119574806
gene_6952,species_3,t1,0.0
gene_6952,species_3,t2,1.2306334962834418
gene_6952,species_3,t3,0.0
gene_6953,species_1,t0,0.0
gene_6953,species_1,t1,0.05337703570366577
gene_6953,species_1,t2,0.0
gene_6953,species_1,t3,0.8757701883785273
gene_6953,species_2,t0,0.44191335964595374
gene_6953,species_2,t1,0.0
gene_6953,species_2,t2,1.526957941963077
gene_6953,species_2,t3,0.381338937580144
gene_6953,species_3,t0,0.0111909422215178
gene_6953,species_3,t1,0.22528197775363207
gene_6953,species_3,t2,0.0
gene_6953,species_3,t3,0.0
gene_6954,species_1,t0,0.1315853631438989
gene_6954,species_1,t1,0.11365372193458963
gene_6954,species_1,t2,0.27312342435275094
gene_6954,species_1,t3,0.0
gene_6954,species_2,t0,0.04299534385306998
gene_6954,species_2,t1,0.0
gene_6954,species_2,t2,0.0
gene_6954,species_2,t3,0.0
gene_6954,species_3,t0,0.11863921523339852
gene_6954,species_3,t1,0.1960180537868982
gene_6954,species_3,t2,0.0
gene_6954,species_3,t3,0.23449016078289261
gene_6955,species_1,t0,1.15564304090694
gene_6955,species_1,t1,3.582471387809255
gene_6955,species_1,t2,0.0
gene_6955,species_1,t3,1.0092853490112144
gene_6955,species_2,t0,1.133692761802774
gene_6955,species_2,t1,2.0383577527854477
gene_6955,species_2,t2,0.0
gene_6955,species_2,t3,0.20158912501272364
gene_6955,species_3,t0,0.23301037324002466
gene_6955,species_3,t1,1.0889188180147436
gene_6955,species_3,t2,0.0
gene_6955,species_3,t3,0.0
gene_6956,species_1,t0,0.09036119384552317
gene_6956,species_1,t1,1.965047187038973
gene_6956,species_1,t2,2.24127230568439
gene_6956,species_1,t3,1.6456686515770373
gene_6956,species_2,t0,0.0
gene_6956,species_2,t1,0.0
gene_6956,species_2,t2,0.0
gene_6956,species_2,t3,0.0
gene_6956,species_3,t0,0.7530167178034872
gene_6956,species_3,t1,2.365162631205959
gene_6956,species_3,t2,0.0
gene_6956,species_3,t3,0.0
gene_6957,species_1,t0,0.0
gene_6957,species_1,t1,0.23512133359815138
gene_6957,species_1,t2,1.0922634125605775
gene_6957,species_1,t3,0.6154428964937971
gene_6957,species_2,t0,1.1122694684703565
gene_6957,species_2,t1,1.6179969811099857
gene_6957,species_2,t2,0.01772673062752022
gene_6957,species_2,t3,0.0
gene_6957,species_3,t0,0.0
gene_6957,species_3,t1,0.0
gene_6957,species_3,t2,0.9077144342296111
gene_6957,species_3,t3,0.84981508205332
gene_6958,species_1,t0,0.8585507614546207
gene_6958,species_1,t1,2.390697033361293
gene_6958,species_1,t2,0.0
gene_6958,species_1,t3,0.48960080207770595
gene_6958,species_2,t0,0.31998286050320324
gene_6958,species_2,t1,0.0
gene_6958,species_2,t2,0.0
gene_6958,species_2,t3,0.0
